solution_id,source_id,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,classprob_dsc_combmod_whitedwarf,classprob_dsc_combmod_binarystar,classprob_dsc_specmod_quasar,classprob_dsc_specmod_galaxy,classprob_dsc_specmod_star,classprob_dsc_specmod_whitedwarf,classprob_dsc_specmod_binarystar,classprob_dsc_allosmod_quasar,classprob_dsc_allosmod_galaxy,classprob_dsc_allosmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,abp_gspphot,abp_gspphot_lower,abp_gspphot_upper,arp_gspphot,arp_gspphot_lower,arp_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,mg_gspphot,mg_gspphot_lower,mg_gspphot_upper,radius_gspphot,radius_gspphot_lower,radius_gspphot_upper,logposterior_gspphot,mcmcaccept_gspphot,libname_gspphot,teff_gspspec,teff_gspspec_lower,teff_gspspec_upper,logg_gspspec,logg_gspspec_lower,logg_gspspec_upper,mh_gspspec,mh_gspspec_lower,mh_gspspec_upper,alphafe_gspspec,alphafe_gspspec_lower,alphafe_gspspec_upper,fem_gspspec,fem_gspspec_lower,fem_gspspec_upper,fem_gspspec_nlines,fem_gspspec_linescatter,sife_gspspec,sife_gspspec_lower,sife_gspspec_upper,sife_gspspec_nlines,sife_gspspec_linescatter,cafe_gspspec,cafe_gspspec_lower,cafe_gspspec_upper,cafe_gspspec_nlines,cafe_gspspec_linescatter,tife_gspspec,tife_gspspec_lower,tife_gspspec_upper,tife_gspspec_nlines,tife_gspspec_linescatter,mgfe_gspspec,mgfe_gspspec_lower,mgfe_gspspec_upper,mgfe_gspspec_nlines,mgfe_gspspec_linescatter,ndfe_gspspec,ndfe_gspspec_lower,ndfe_gspspec_upper,ndfe_gspspec_nlines,ndfe_gspspec_linescatter,feiim_gspspec,feiim_gspspec_lower,feiim_gspspec_upper,feiim_gspspec_nlines,feiim_gspspec_linescatter,sfe_gspspec,sfe_gspspec_lower,sfe_gspspec_upper,sfe_gspspec_nlines,sfe_gspspec_linescatter,zrfe_gspspec,zrfe_gspspec_lower,zrfe_gspspec_upper,zrfe_gspspec_nlines,zrfe_gspspec_linescatter,nfe_gspspec,nfe_gspspec_lower,nfe_gspspec_upper,nfe_gspspec_nlines,nfe_gspspec_linescatter,crfe_gspspec,crfe_gspspec_lower,crfe_gspspec_upper,crfe_gspspec_nlines,crfe_gspspec_linescatter,cefe_gspspec,cefe_gspspec_lower,cefe_gspspec_upper,cefe_gspspec_nlines,cefe_gspspec_linescatter,nife_gspspec,nife_gspspec_lower,nife_gspspec_upper,nife_gspspec_nlines,nife_gspspec_linescatter,cn0ew_gspspec,cn0ew_gspspec_uncertainty,cn0_gspspec_centralline,cn0_gspspec_width,dib_gspspec_lambda,dib_gspspec_lambda_uncertainty,dibew_gspspec,dibew_gspspec_uncertainty,dibewnoise_gspspec_uncertainty,dibp0_gspspec,dibp2_gspspec,dibp2_gspspec_uncertainty,dibqf_gspspec,flags_gspspec,logchisq_gspspec,ew_espels_halpha,ew_espels_halpha_uncertainty,ew_espels_halpha_flag,ew_espels_halpha_model,classlabel_espels,classlabel_espels_flag,classprob_espels_wcstar,classprob_espels_wnstar,classprob_espels_bestar,classprob_espels_ttauristar,classprob_espels_herbigstar,classprob_espels_dmestar,classprob_espels_pne,azero_esphs,azero_esphs_uncertainty,ag_esphs,ag_esphs_uncertainty,ebpminrp_esphs,ebpminrp_esphs_uncertainty,teff_esphs,teff_esphs_uncertainty,logg_esphs,logg_esphs_uncertainty,vsini_esphs,vsini_esphs_uncertainty,flags_esphs,spectraltype_esphs,activityindex_espcs,activityindex_espcs_uncertainty,activityindex_espcs_input,teff_espucd,teff_espucd_uncertainty,flags_espucd,radius_flame,radius_flame_lower,radius_flame_upper,lum_flame,lum_flame_lower,lum_flame_upper,mass_flame,mass_flame_lower,mass_flame_upper,age_flame,age_flame_lower,age_flame_upper,flags_flame,evolstage_flame,gravredshift_flame,gravredshift_flame_lower,gravredshift_flame_upper,bc_flame,mh_msc,mh_msc_upper,mh_msc_lower,azero_msc,azero_msc_upper,azero_msc_lower,distance_msc,distance_msc_upper,distance_msc_lower,teff_msc1,teff_msc1_upper,teff_msc1_lower,teff_msc2,teff_msc2_upper,teff_msc2_lower,logg_msc1,logg_msc1_upper,logg_msc1_lower,logg_msc2,logg_msc2_upper,logg_msc2_lower,ag_msc,ag_msc_upper,ag_msc_lower,logposterior_msc,mcmcaccept_msc,mcmcdrift_msc,flags_msc,neuron_oa_id,neuron_oa_dist,neuron_oa_dist_percentile_rank,flags_oa
1636148068921376768,29038274687488,1.0885152E-13,5.57039E-13,0.99932396,2.1366142E-12,6.760865E-4,0.0,0.0,0.93663096,0.0,0.06336898,3.357428E-14,2.4522553E-10,1.0,4117.9834,4106.1113,4132.4795,4.6645,4.6577,4.6719,0.0597,0.0244,0.1046,520.0332,511.569,530.3446,0.696,0.6695,0.7286,0.495,0.4758,0.5183,0.6705,0.6448,0.7018,0.3982,0.3829,0.4169,0.2723,0.2619,0.2849,7.6105,7.5624,7.6508,0.6214,0.6133,0.6308,-274.2228,0.4397492,"PHOENIX",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.07205152,0.12585808,"1",-0.285533,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"92","K",null,null,null,null,null,null,0.7149886,0.6844246,0.7526321,0.13165627,0.12170825,0.14448023,null,null,null,null,null,null,"20",361,0.6404347,0.6335259,0.64879376,-0.3827996,-0.0055341343,0.35947365,-0.6700263,0.21174079,0.9777049,0.0,680.0803,856.1118,553.0082,4097.251,4228.9795,4005.2002,3577.8027,4642.473,3000.0,4.8350916,5.1526937,4.3133745,4.8436255,5.1290555,4.4102855,0.14925355,0.7013106,0.0,275.1496,0.2101432,0.018403597,"0",null,null,null,null
1636148068921376768,29068338876928,1.0248546E-13,5.216285E-13,0.99999756,7.993144E-10,2.441756E-6,0.0,0.0,0.99975187,3.9804568E-6,2.4411253E-4,4.2926256E-11,2.3359503E-10,1.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1636148068921376768,29102698617216,0.9844601,0.015539345,1.741287E-9,5.7977235E-7,1.7412377E-11,0.9461168,0.037256792,0.0,0.016626412,0.0,0.005820333,4.6706994E-4,0.9937126,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,202105281205440499,2.8482094E-4,50,"0033"
1636148068921376768,29137058351104,3.0463062E-13,1.7035249E-12,0.99995184,2.0121238E-12,4.8172726E-5,0.0,0.0,0.99520546,0.0,0.004794533,1.9717476E-8,2.327023E-8,0.99999994,3333.3638,3323.2979,3345.917,4.6445,4.6097,4.6963,-1.1673,-1.1946,-1.131,417.1788,393.8604,438.6904,0.0167,0.0036,0.0447,0.0111,0.0024,0.0297,0.016,0.0034,0.0427,0.0092,0.002,0.0248,0.0067,0.0014,0.0179,10.8022,10.6863,10.925,0.2524,0.2384,0.2648,-73.0043,0.43031347,"MARCS",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1636148068921376768,29205777829376,1.7905598E-13,2.2984648E-10,0.9999948,2.0035978E-12,5.145676E-6,0.0,2.3969706E-6,0.99948335,0.0,5.143089E-4,7.541686E-9,8.7291685E-9,1.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1636148068921376768,29278792888448,1.0262172E-13,5.1259035E-13,0.99994063,2.0143381E-12,5.934252E-5,0.0,0.0,0.9941002,0.0,0.0058997488,0.0,0.0,1.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.17430395,0.01953972,"0",0.172602,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"999","G",null,null,"M2",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.09458479,0.11273962,0.0746948,0.19993219,0.21107334,0.18729973,572.39886,586.617,559.2946,5900.372,5906.0215,5894.8154,5499.646,5519.7583,5475.9546,4.2919283,4.3342667,4.260314,4.599104,4.6197557,4.5688295,0.16553351,0.17465943,0.15516394,-244.2475,0.25441527,0.827773,"0",null,null,null,null
1636148068921376768,29278792925952,4.5804135E-4,8.6015626E-4,0.99821407,5.761609E-5,4.1013444E-4,4.5804135E-4,8.6015626E-4,0.99821407,5.761609E-5,4.1013444E-4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1636148068921376768,29343216790272,1.1967937E-13,1.09204916E-10,0.99997175,2.0081734E-12,2.822873E-5,0.0,1.8636106E-6,0.9971831,0.0,0.00281507,1.6979895E-9,1.4057453E-9,1.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1636148068921376768,29480655742592,4.733535E-5,9.224811E-7,0.999945,5.3664383E-8,6.676152E-6,0.0020602203,5.1703373E-5,0.9969552,2.6716592E-4,6.6562794E-4,2.2442402E-5,3.4799284E-6,0.9999741,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1636148068921376768,29480655986560,1.03858035E-7,2.1273578E-8,0.9999926,6.825703E-11,7.2534403E-6,4.2051674E-6,2.5591764E-6,0.999268,3.3059965E-7,7.24829E-4,2.4122595E-5,1.613657E-6,0.99997425,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1636148068921376768,29484951474304,2.822346E-5,1.9907779E-5,0.9999424,7.1245954E-11,9.418334E-6,2.197068E-6,2.6741786E-6,0.9990538,3.4545587E-7,9.4101304E-4,0.0123505015,0.0014340612,0.9862154,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1636148068921376768,29618094702848,8.075729E-12,5.1330082E-9,0.99948806,2.1040702E-12,5.1193906E-4,0.0,0.0,0.9512743,0.0,0.04872576,7.433082E-7,9.5848765E-5,0.9999034,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.18767267,0.21414284,"1",-0.77854,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"94","M",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.1955393,0.29168323,-0.020128787,0.30767676,0.6808069,0.0,629.6294,794.121,452.3589,3548.1746,4182.9473,3000.0,3165.418,4689.0557,3000.0,4.683401,5.2,3.9903803,4.7013435,5.0177393,4.4775352,0.19759619,0.45419255,0.0,150.36464,0.21460621,0.007031019,"0",null,null,null,null
1636148068921376768,29622390238720,1.04659106E-13,5.244999E-13,0.999739,2.0543296E-12,2.610541E-4,0.0,0.0,0.9745516,0.0,0.025448423,1.7243259E-26,3.314929E-11,1.0,4408.6074,4400.2773,4417.542,4.6285,4.6208,4.6367,0.2464,0.2019,0.2676,271.9241,268.9152,274.3447,0.5208,0.5087,0.5336,0.3873,0.3783,0.397,0.5086,0.4968,0.5212,0.3043,0.2972,0.3118,0.2043,0.1996,0.2094,6.9685,6.9455,6.9967,0.6823,0.6765,0.6881,-815.6171,0.43683386,"MARCS",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.03650938,0.038529754,"1",-0.114549,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"92","K",null,null,"M2",null,null,null,0.69730973,0.67936236,0.71573305,0.16570358,0.16033472,0.17142501,null,null,null,null,null,null,"20",325,0.66731346,0.66165304,0.67390186,-0.22367677,-0.25031817,0.5,-0.50430936,0.35745364,0.72094214,0.0,358.32233,431.9579,336.8059,4391.4077,4498.273,4283.3315,4251.295,4494.122,3875.4844,4.6732264,4.96084,3.7916641,4.865427,5.198474,4.5303297,0.26604855,0.53600127,0.0,101.46976,0.2108592,0.16811015,"0",null,null,null,null
1636148068921376768,29652454444032,1.3469894E-5,4.67026E-9,0.99997604,2.4834774E-8,1.0472662E-5,1.0012759E-4,4.06237E-6,0.9987261,1.2384933E-4,0.0010459769,1.3165531E-4,2.1473313E-7,0.99986815,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1636148068921376768,29652454445824,1.0359894E-13,8.726907E-12,0.99996585,1.1084731E-9,3.4138153E-5,0.0,0.0,0.9965921,5.5065693E-6,0.0034023838,1.2027379E-10,1.6067357E-7,0.9999998,4875.986,4866.0464,4886.5547,4.7806,4.7539,4.8039,-1.4594,-1.5486,-1.3452,1344.1656,1302.1549,1390.1667,0.0027,5.0E-4,0.0088,0.0022,4.0E-4,0.007,0.0028,5.0E-4,0.009,0.0016,3.0E-4,0.0052,0.0012,2.0E-4,0.0038,7.0582,6.9847,7.1272,0.4939,0.4791,0.5113,-132.5584,0.48244515,"MARCS",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.60995024,0.5307804,0.7341583,0.19067842,0.14177051,0.26796108,0.78608423,0.7397388,0.8316004,3.504242,0.464983,11.5039,"00",169,0.69759744,0.6758941,0.71371263,-0.06428558,0.008349918,0.5,-0.36481377,0.18961929,0.8547816,0.0,3048.1802,4353.4097,2253.3486,5427.809,5955.4263,4614.362,4409.1016,5660.6494,3134.0186,4.7563615,5.2,3.449904,4.5397887,5.2,3.7971005,0.15150246,0.67761683,0.0,82.261345,0.21935561,0.019332817,"0",null,null,null,null
1636148068921376768,29686814164736,1.0471483E-13,6.1422707E-9,0.99973893,2.0543296E-12,2.6105408E-4,0.0,0.0,0.9745516,0.0,0.025448423,4.1487E-12,1.17471594E-4,0.9998825,3488.3167,3471.4937,3517.7725,3.9983,3.9751,4.024,-1.2431,-1.2902,-1.1382,556.92,534.245,608.2151,0.0993,0.0663,0.1471,0.0689,0.0459,0.1022,0.0944,0.063,0.1399,0.0564,0.0376,0.0836,0.038,0.0253,0.0563,8.3269,8.1154,8.4315,0.6839,0.6587,0.7361,-302.5897,0.50702196,"PHOENIX",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.0018274591,0.16962948,"1",-0.769827,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"95","K",null,null,null,null,null,null,0.770549,0.68633914,0.9517456,0.0813914,0.063902035,0.11953151,0.58648896,0.53908944,0.65025836,9.556719,2.833993,13.5,"00",249,0.16457139,0.14819367,0.20531154,-0.5907796,0.24749124,0.5,-0.45898026,0.24728253,0.7560836,0.0,815.4509,915.62854,693.24756,4056.8271,4418.282,3704.52,3322.9072,4010.649,3000.0,4.842451,5.2,4.3686323,4.793892,5.2,4.151702,0.17203459,0.51724964,0.0,169.41156,0.18813843,0.046218865,"0",null,null,null,null
1636148068921376768,29824253123072,3.3791398E-4,1.76229E-7,0.99964666,3.0043967E-8,1.5255095E-5,4.4703254E-4,3.5485384E-5,0.99784493,1.4974643E-4,0.001522793,7.390115E-4,9.617938E-7,0.99926,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1636148068921376768,29858612862592,1.0221559E-13,5.1683674E-13,0.999981,1.7301789E-9,1.901056E-5,0.0,0.0,0.9980939,8.613475E-6,0.0018975122,3.6479253E-14,1.229407E-10,1.0,4997.243,4969.685,5099.103,4.7091,4.6299,4.7359,-0.7894,-0.9559,-0.4819,1430.2225,1354.2225,1653.9816,0.0254,0.0054,0.0974,0.0204,0.0043,0.0786,0.026,0.0055,0.0999,0.0151,0.0032,0.058,0.0109,0.0023,0.0419,6.5489,6.1719,6.6798,0.5874,0.5605,0.6663,-163.6915,0.48680252,"PHOENIX",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.18668371,0.1732283,"1",0.04253,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"95","G",null,null,null,null,null,null,0.5731749,0.5600413,0.58779645,0.18099512,0.17157139,0.19158438,null,null,null,null,null,null,"21",null,0.7171448,0.7026898,0.72909003,-0.04297098,-0.18093258,0.5,-1.0,0.22116359,0.88660103,0.0,2712.1895,3395.837,1812.6582,5184.468,6212.7295,3804.2676,4860.708,6577.534,3000.0,4.521506,5.2,3.9348578,4.7413273,5.2,2.9071922,0.17681268,0.6980325,0.0,162.03918,0.20455848,0.013617556,"0",null,null,null,null
